adresse_id,numero_rue,nom_rue,code_ville,nom_ville
549,48,Rue de la Chapelle,13800,ISTRES
550,126,Rue du Marché,93100,MONTREUIL
551,41,Rue des Pâquerettes,93200,SAINT-DENIS
552,30,Rue de Verdun,51100,REIMS
553,55,Rue des Primevères,25000,BESANCON
554,78,Rue du 8 Mai 1945,97320,SAINT-LAURENT-DU-MARONI
555,64,Rue du 8 Mai 1945,21100,DIJON
556,14,Rue de l'Hôtel de Ville,38100,GRENOBLE
557,56,Rue Émile Zola,21000,DIJON
558,17,Rue du Soleil,97430,TAMPON
559,24,Rue de Verdun,93110,ROSNY-SOUS-BOIS
560,120,Rue des Saules,94800,VILLEJUIF
561,57,Rue des Marronniers,86000,POITIERS
562,110,Rue du Port,31400,TOULOUSE
563,6,Rue de l'Avenir,97430,TAMPON
564,73,Rue des Pins,92320,CHATILLON
565,40,Rue du Lavoir,44300,NANTES
566,100,Rue des Tulipes,92500,RUEIL-MALMAISON
567,99,Rue du Moulin,13090,AIX-EN-PROVENCE
568,56,Rue Pasteur,93140,BONDY
569,59,Rue des Châtaigniers,91100,CORBEIL-ESSONNES
570,1,Rue des Jardins,97420,PORT
571,3,Rue du Parc,41000,BLOIS
572,52,Rue des Fleurs,75015,PARIS
573,69,Rue Saint-Pierre,75011,PARIS
574,112,Rue du Parc,94500,CHAMPIGNY-SUR-MARNE
575,123,Rue de la Pépinière,69002,LYON
576,124,Rue des Châtaigniers,54100,NANCY
577,104,Rue Marcel Pagnol,83200,TOULON
578,120,Rue des Tulipes,80090,AMIENS
579,16,Rue des Bouleaux,74000,ANNECY
580,104,Rue du Port,13800,ISTRES
581,5,Rue Pierre Curie,91300,MASSY
582,7,Rue de l'Industrie,35000,RENNES
583,83,Rue de la Victoire,6300,NICE
584,24,Rue Jean Jaurès,57050,METZ
585,96,Rue de l'Industrie,74000,ANNECY
586,84,Rue Jean Jaurès,97232,LAMENTIN
587,23,Rue René Cassin,92150,SURESNES
588,84,Rue Saint-Pierre,13123,ARLES
589,111,Rue des Coquelicots,50130,CHERBOURG-OCTEVILLE
590,71,Rue de la Côte,67200,STRASBOURG
591,40,Rue René Cassin,59600,MAUBEUGE
592,44,Rue du Chemin Vert,95100,ARGENTEUIL
593,104,Rue de la Mairie,51100,REIMS
594,55,Rue Pierre Curie,33700,MERIGNAC
595,47,Rue Émile Zola,33400,TALENCE
596,10,Avenue de la République,63100,CLERMONT-FERRAND
597,96,Rue Pierre Curie,45000,ORLEANS
598,54,Rue des Saules,97432,SAINT-PIERRE
599,88,Rue de l'Industrie,92600,ASNIERES-SUR-SEINE
600,71,Rue de la Poste,67000,STRASBOURG
601,121,Rue Saint-Jean,84000,AVIGNON
602,79,Rue des Prés,94000,CRETEIL
603,60,Rue Émile Zola,76610,LE HAVRE
604,14,Rue des Acacias,14000,CAEN
605,75,Rue de la Rivière,31100,TOULOUSE
606,124,Avenue Charles de Gaulle,95200,SARCELLES
607,47,Rue du Stade,35200,RENNES
608,119,Rue des Primevères,82000,MONTAUBAN
609,107,Rue de la Fraternité,65000,TARBES
610,110,Rue Louis Pasteur,75003,PARIS
611,101,Rue des Peupliers,94600,CHOISY-LE-ROI
612,89,Rue de la Fontaine,6300,NICE
613,115,Rue des Cèdres,35200,RENNES
614,8,Rue des Primevères,44400,REZE
615,48,Rue de la Mairie,75015,PARIS
616,89,Rue Pierre Curie,31200,TOULOUSE
617,52,Rue du Moulin,83500,LA SEYNE-SUR-MER
618,124,Rue du Stade,34070,MONTPELLIER
619,65,Avenue de la Liberté,11000,CARCASSONNE
620,35,Rue Marcel Pagnol,92120,MONTROUGE
621,118,Rue des Peupliers,92500,RUEIL-MALMAISON
622,66,Rue de la Pépinière,14000,CAEN
623,46,Rue des Bouleaux,97470,SAINT-BENOIT
624,120,Rue Marcel Pagnol,93240,STAINS
625,94,Rue de la Victoire,6100,NICE
626,6,Rue de l'Abbé Pierre,67100,STRASBOURG
627,69,Avenue Charles de Gaulle,13600,LA CIOTAT
628,19,Rue de la Liberté,75005,PARIS
629,126,Rue des Chênes,49000,ANGERS
630,21,Rue de la Victoire,38000,GRENOBLE
631,23,Rue Jean Jaurès,94500,CHAMPIGNY-SUR-MARNE
632,56,Rue Saint-Jean,92100,BOULOGNE-BILLANCOURT
633,101,Rue des Châtaigniers,92000,NANTERRE
634,113,Rue du Président Wilson,83200,TOULON
635,93,Rue Pierre Curie,67000,STRASBOURG
636,36,Rue des Écoles,75011,PARIS
637,34,Rue René Cassin,76610,LE HAVRE
638,76,Rue Jules Ferry,21000,DIJON
639,70,Rue des Roses,38100,GRENOBLE
640,58,Avenue de Verdun,87000,LIMOGES
641,91,Rue des Coquelicots,92130,ISSY-LES-MOULINEAUX
642,9,Rue Marcel Pagnol,83700,SAINT-RAPHAEL
643,3,Rue des Marronniers,69004,LYON
644,94,Rue Voltaire,44300,NANTES
645,98,Rue du Calvaire,93700,DRANCY
646,55,Rue des Saules,67200,STRASBOURG
647,110,Rue du Soleil,75010,PARIS
648,55,Rue Georges Clemenceau,93500,PANTIN
649,8,Rue du Pont,20000,AJACCIO
650,12,Rue de la Poste,97420,PORT
651,43,Rue Saint-Pierre,63100,CLERMONT-FERRAND
652,95,Rue du 8 Mai 1945,54500,VANDOEUVRE-LES-NANCY
653,110,Rue Aristide Briand,75009,PARIS
654,84,Rue Voltaire,75006,PARIS
655,74,Rue de Verdun,13011,MARSEILLE
656,88,Rue des Sources,59500,DOUAI
657,66,Rue de la Fontaine,54100,NANCY
658,15,Rue des Coquelicots,13007,MARSEILLE
659,77,Rue de l'Église,91170,VIRY-CHATILLON
660,55,Rue des Écoles,49100,ANGERS
661,87,Rue des Acacias,75002,PARIS
662,97,Rue des Aulnes,13700,MARIGNANE
663,58,Rue du Stade,13005,MARSEILLE
664,89,Rue des Prés,97430,TAMPON
665,82,Rue Louis Pasteur,75018,PARIS
666,10,Rue de la Fraternité,35700,RENNES
667,3,Rue Aristide Briand,75018,PARIS
668,116,Rue des Vignes,69200,VENISSIEUX
669,55,Rue du Parc,6100,NICE
670,94,Rue des Glycines,63000,CLERMONT-FERRAND
671,104,Rue Saint-Pierre,30000,NIMES
672,96,Rue du Général de Gaulle,78000,VERSAILLES
673,57,Rue des Chênes,45000,ORLEANS
674,58,Rue du Parc,49100,ANGERS
675,89,Rue Henri Barbusse,83300,DRAGUIGNAN
676,75,Rue de l'École,92140,CLAMART
677,39,Rue du Parc,56100,LORIENT
678,34,Rue de l'Union,62800,LIEVIN
679,127,Rue des Fleurs,75002,PARIS
680,1,Rue de la Solidarité,83000,TOULON
681,19,Rue de la Croix,60155,BEAUVAIS
682,119,Rue des Écoles,94210,SAINT-MAUR-DES-FOSSES
683,61,Rue de l'Église,92120,MONTROUGE
684,14,Rue de la Poste,59200,TOURCOING
685,93,Rue du Moulin,47000,AGEN
686,18,Rue des Chênes,13005,MARSEILLE
687,66,Rue des Primevères,59700,MARCQ-EN-BAROEUL
688,6,Rue de l'Hôtel de Ville,34500,BEZIERS
689,60,Rue de la Marne,38100,GRENOBLE
690,109,Rue Henri Barbusse,42400,SAINT-CHAMOND
691,9,Rue de la Fraternité,75010,PARIS
692,60,Rue du Parc,13700,MARIGNANE
693,35,Rue des Aulnes,62300,LENS
694,9,Rue de l'École,93000,BOBIGNY
695,63,Rue de l'École,75016,PARIS
696,102,Rue des Platanes,78700,CONFLANS-SAINTE-HONORINE
697,40,Rue du Président Wilson,75007,PARIS
698,122,Rue des Acacias,29200,BREST
699,49,Rue des Peupliers,44000,NANTES
700,20,Rue des Acacias,59777,LILLE
701,92,Rue de Verdun,82000,MONTAUBAN
702,119,Rue du Poirier,34500,BEZIERS
703,84,Rue des Primevères,75007,PARIS
704,77,Rue du Moulin,84000,AVIGNON
705,103,Rue de la Paix,13200,ARLES
706,29,Rue de l'École,44000,NANTES
707,60,Rue de Verdun,49100,ANGERS
708,32,Rue des Châtaigniers,34500,BEZIERS
709,7,Avenue de la République,13003,MARSEILLE
710,55,Avenue de Verdun,34200,SETE
711,50,Rue de la Solidarité,74200,THONON-LES-BAINS
712,53,Rue du 11 Novembre,94170,LE PERREUX-SUR-MARNE
713,34,Rue des Cèdres,75002,PARIS
714,5,Rue des Peupliers,92290,CHATENAY-MALABRY
715,123,Rue de l'École,75001,PARIS
716,69,Rue du 11 Novembre,93300,AUBERVILLIERS
717,56,Rue des Chênes,31300,TOULOUSE
718,31,Rue du Marché,75008,PARIS
719,48,Avenue de Verdun,31500,TOULOUSE
720,51,Rue de la Marne,81990,ALBI
721,17,Rue Jules Ferry,6200,NICE
722,21,Rue André Malraux,87100,LIMOGES
723,113,Rue Clémenceau,34080,MONTPELLIER
724,100,Rue de la Croix,94140,ALFORTVILLE
725,83,Rue de l'Union,31100,TOULOUSE
726,53,Rue du Moulin,60200,COMPIEGNE
727,39,Rue Émile Zola,33200,BORDEAUX
728,125,Rue Clémenceau,81100,CASTRES
729,1,Rue de la Croix,22000,SAINT-BRIEUC
730,98,Rue Pasteur,84000,AVIGNON
731,120,Rue Saint-Jean,42000,SAINT-ETIENNE
732,51,Rue de la Chapelle,94500,CHAMPIGNY-SUR-MARNE
733,86,Rue des Pins,75017,PARIS
734,114,Rue Jules Ferry,77340,PONTAULT-COMBAULT
735,117,Rue de l'École,26200,MONTELIMAR
736,99,Rue du Marché,75004,PARIS
737,108,Rue de la Garenne,74000,ANNECY
738,7,Rue du Général de Gaulle,75004,PARIS
739,16,Rue des Bouleaux,13012,MARSEILLE
740,13,Rue des Châtaigniers,77100,MEAUX
741,127,Rue des Sources,67200,STRASBOURG
742,92,Rue du 8 Mai 1945,29000,QUIMPER
743,69,Rue des Tulipes,14000,CAEN
744,57,Rue de la Rivière,81990,ALBI
745,13,Rue des Coquelicots,62000,ARRAS
746,6,Rue Saint-Pierre,92700,COLOMBES
747,112,Rue de l'Hôtel de Ville,75009,PARIS
748,49,Rue des Jardins,6800,CAGNES-SUR-MER
749,107,Rue des Marronniers,75018,PARIS
750,114,Rue de la République,92120,MONTROUGE
751,6,Rue de l'École,92240,MALAKOFF
752,104,Rue Anatole France,97430,TAMPON
753,75,Rue de la Côte,92000,NANTERRE
754,110,Rue Émile Zola,94400,VITRY-SUR-SEINE
755,82,Rue Jules Ferry,31000,TOULOUSE
756,78,Rue des Primevères,31200,TOULOUSE
757,44,Rue du Calvaire,34500,BEZIERS
758,124,Rue du Chemin Vert,69300,CALUIRE-ET-CUIRE
759,95,Rue de la Côte,33800,BORDEAUX
760,107,Rue René Cassin,75005,PARIS
761,40,Rue du Belvédère,69400,VILLEFRANCHE-SUR-SAONE
762,4,Rue du Château,83400,HYERES
763,98,Rue de la Pépinière,93170,BAGNOLET
764,24,Rue des Peupliers,94000,CRETEIL
765,53,Rue Anatole France,92400,COURBEVOIE
766,104,Rue du Moulin,62100,CALAIS
767,58,Rue de la Garenne,67000,STRASBOURG
768,35,Rue du Belvédère,94000,CRETEIL
769,100,Rue du 11 Novembre,83200,TOULON
770,72,Rue de l'Union,81100,CASTRES
771,39,Rue du Cimetière,6130,GRASSE
772,26,Rue André Malraux,94500,CHAMPIGNY-SUR-MARNE
773,49,Rue Pasteur,77500,CHELLES
774,122,Rue du Marché,95200,SARCELLES
775,23,Rue du 8 Mai 1945,80090,AMIENS
776,46,Rue du Port,68200,MULHOUSE
777,6,Rue de Verdun,13004,MARSEILLE
778,2,Rue des Marronniers,69004,LYON
779,25,Rue des Peupliers,3100,MONTLUCON
780,50,Rue Saint-Pierre,94200,IVRY-SUR-SEINE
781,37,Rue des Châtaigniers,8090,CHARLEVILLE-MEZIERES
782,84,Rue Jules Ferry,34500,BEZIERS
783,2,Rue de l'Avenir,13003,MARSEILLE
784,96,Rue de la Fontaine,67300,SCHILTIGHEIM
785,55,Rue des Roses,75016,PARIS
786,124,Rue de la Liberté,78180,MONTIGNY-LE-BRETONNEUX
787,61,Rue des Lilas,36000,CHATEAUROUX
788,95,Rue des Peupliers,75008,PARIS
789,78,Avenue de la République,95100,ARGENTEUIL
790,6,Rue Jules Ferry,6160,ANTIBES
791,80,Rue Henri Barbusse,34070,MONTPELLIER
792,16,Rue Georges Clemenceau,20000,AJACCIO
793,45,Rue Clémenceau,50130,CHERBOURG-OCTEVILLE
794,55,Rue Anatole France,27000,EVREUX
795,31,Rue de la Mairie,84000,AVIGNON
796,34,Rue Voltaire,67300,SCHILTIGHEIM
797,86,Rue de la Rivière,75020,PARIS
798,103,Rue de la Victoire,97320,SAINT-LAURENT-DU-MARONI
799,43,Rue des Primevères,75018,PARIS
800,53,Rue Pierre Curie,75003,PARIS
801,125,Rue de l'Avenir,33800,BORDEAUX
802,29,Rue Émile Zola,97490,SAINT-DENIS
803,23,Rue des Peupliers,97320,SAINT-LAURENT-DU-MARONI
804,104,Rue Victor Hugo,90000,BELFORT
805,53,Rue de la Solidarité,92100,BOULOGNE-BILLANCOURT
806,109,Rue des Peupliers,75018,PARIS
807,21,Rue de la Poste,13104,ARLES
808,128,Rue des Aulnes,33100,BORDEAUX
809,102,Rue des Peupliers,97460,SAINT-PAUL
810,49,Rue des Peupliers,6200,NICE
811,125,Rue du Lavoir,97490,SAINT-DENIS
812,37,Rue du Lavoir,28000,CHARTRES
813,47,Rue des Platanes,11100,NARBONNE
814,120,Rue de la Solidarité,83140,SIX-FOURS-LES-PLAGES
815,57,Rue du Chemin Vert,75008,PARIS
816,53,Rue Saint-Martin,97600,MAMOUDZOU
817,65,Rue des Peupliers,92400,COURBEVOIE
818,25,Rue Marcel Pagnol,75007,PARIS
819,57,Rue des Vignes,42230,SAINT-ETIENNE
820,73,Rue du Port,59000,LILLE
821,111,Rue Pierre Curie,86000,POITIERS
822,17,Rue des Tulipes,44100,NANTES
823,41,Rue Voltaire,75007,PARIS
824,2,Rue Pierre Curie,97432,SAINT-PIERRE
825,27,Rue de la Paix,75010,PARIS
826,27,Rue du Général de Gaulle,36000,CHATEAUROUX
827,76,Rue Jules Ferry,38100,GRENOBLE
828,10,Rue des Acacias,59260,LILLE
829,90,Rue des Peupliers,92000,NANTERRE
830,65,Rue du 11 Novembre,76610,LE HAVRE
831,128,Rue de l'École,75010,PARIS
832,70,Rue de Verdun,91700,SAINTE-GENEVIEVE-DES-BOIS
833,1,Rue du Président Wilson,75116,PARIS
834,30,Rue Anatole France,75001,PARIS
835,91,Rue des Cèdres,75009,PARIS
836,46,Rue des Cèdres,75116,PARIS
837,74,Avenue de Verdun,13016,MARSEILLE
838,14,Rue de la Chapelle,94130,NOGENT-SUR-MARNE
839,98,Rue de la Liberté,6400,CANNES
840,86,Avenue Charles de Gaulle,68100,MULHOUSE
841,31,Rue de la Côte,37200,TOURS
842,69,Rue du Château,31400,TOULOUSE
843,34,Rue du Général de Gaulle,78200,MANTES-LA-JOLIE
844,120,Rue du Belvédère,93400,SAINT-OUEN
845,83,Rue du Stade,64000,PAU
846,50,Rue du 11 Novembre,95140,GARGES-LES-GONESSE
847,122,Rue des Lilas,94800,VILLEJUIF
848,16,Rue des Platanes,13008,MARSEILLE
849,73,Rue des Peupliers,38130,ECHIROLLES
850,42,Avenue de Verdun,92140,CLAMART
851,29,Rue de la Liberté,90000,BELFORT
852,100,Rue des Cèdres,25000,BESANCON
853,21,Rue des Peupliers,44000,NANTES
854,4,Rue de l'Église,37300,JOUE-LES-TOURS
855,119,Rue de la Paix,77500,CHELLES
856,52,Rue Aristide Briand,69100,VILLEURBANNE
857,79,Rue de la Gare,76600,LE HAVRE
858,83,Rue du Général de Gaulle,57000,METZ
859,105,Rue André Malraux,75004,PARIS
860,123,Rue de la Croix,94140,ALFORTVILLE
861,83,Rue de la Gare,78500,SARTROUVILLE
862,95,Rue de la République,93210,SAINT-DENIS
863,86,Rue du Marché,92150,SURESNES
864,100,Rue des Myosotis,6400,CANNES
865,88,Rue Pasteur,76000,ROUEN
866,122,Rue des Vignes,75020,PARIS
867,7,Rue de la Fontaine,93190,LIVRY-GARGAN
868,64,Rue de la Fraternité,73000,CHAMBERY
869,21,Rue des Peupliers,72100,LE MANS
870,101,Rue du Marché,35000,RENNES
871,70,Rue de la Fraternité,26000,VALENCE
872,37,Rue des Écoles,34000,MONTPELLIER
873,19,Rue des Tulipes,31000,TOULOUSE
874,18,Rue Georges Clemenceau,93220,GAGNY
875,8,Rue des Cèdres,13800,ISTRES
876,125,Avenue de la République,74000,ANNECY
877,89,Rue Saint-Jean,92100,BOULOGNE-BILLANCOURT
878,86,Rue des Acacias,75009,PARIS
879,5,Rue des Marronniers,69008,LYON
880,45,Rue des Jardins,37200,TOURS
881,90,Rue du Stade,1000,BOURG-EN-BRESSE
882,116,Rue des Saules,13010,MARSEILLE
883,20,Rue de la Fraternité,83200,TOULON
884,15,Rue Aristide Briand,92000,NANTERRE
885,2,Rue de la Solidarité,13500,MARTIGUES
886,108,Rue des Fleurs,51100,REIMS
887,101,Rue de la République,76100,ROUEN
888,61,Rue du Poirier,44000,NANTES
889,104,Rue de la Côte,69009,LYON
890,18,Rue Saint-Martin,91100,CORBEIL-ESSONNES
891,112,Rue Clémenceau,45000,ORLEANS
892,80,Rue du Château,13007,MARSEILLE
893,24,Rue Pasteur,75020,PARIS
894,23,Rue de l'Union,75014,PARIS
895,79,Avenue Charles de Gaulle,6150,CANNES
896,56,Rue des Peupliers,67100,STRASBOURG
897,96,Rue des Marronniers,95140,GARGES-LES-GONESSE
898,21,Rue de la Solidarité,6000,NICE
899,111,Rue des Peupliers,65000,TARBES
900,84,Rue du Général de Gaulle,93140,BONDY
901,3,Rue de la Poste,80080,AMIENS
902,30,Rue du Pont,2100,SAINT-QUENTIN
903,29,Rue des Tulipes,29000,QUIMPER
904,36,Rue des Prés,60100,CREIL
905,107,Rue Jules Ferry,6160,ANTIBES
906,116,Rue de la Marne,59300,VALENCIENNES
907,6,Rue des Peupliers,56100,LORIENT
908,109,Rue des Peupliers,78000,VERSAILLES
909,117,Rue des Pins,92700,COLOMBES
910,100,Rue de la Côte,44000,NANTES
911,49,Rue des Châtaigniers,97432,SAINT-PIERRE
912,66,Rue du Moulin,63000,CLERMONT-FERRAND
913,87,Rue de la Poste,92160,ANTONY
914,13,Rue des Aulnes,30100,ALES
915,72,Rue des Peupliers,1000,BOURG-EN-BRESSE
916,113,Rue de l'Église,93100,MONTREUIL
917,87,Rue de la Côte,6000,NICE
918,99,Rue du Chemin Vert,62800,LIEVIN
919,57,Rue de la Fraternité,21000,DIJON
920,38,Rue de la Fontaine,59200,TOURCOING
921,59,Rue du Chemin Vert,59260,LILLE
922,49,Rue de la Mairie,6110,LE CANNET
923,67,Rue du Calvaire,97470,SAINT-BENOIT
924,12,Rue Louis Pasteur,6600,ANTIBES
925,18,Rue de la Solidarité,6200,NICE
926,65,Rue du Port,75003,PARIS
927,38,Rue du 8 Mai 1945,77500,CHELLES
928,56,Rue de l'Union,78180,MONTIGNY-LE-BRETONNEUX
929,29,Rue des Roses,75009,PARIS
930,66,Rue des Roses,97234,FORT-DE-FRANCE
931,60,Rue des Peupliers,76200,DIEPPE
932,84,Rue de la Rivière,97232,LAMENTIN
933,126,Rue des Platanes,47000,AGEN
934,128,Rue des Coquelicots,33200,BORDEAUX
935,21,Rue du Cimetière,34080,MONTPELLIER
936,41,Rue de l'Abbé Pierre,34070,MONTPELLIER
937,66,Rue Pasteur,97480,SAINT-JOSEPH
938,80,Rue des Coquelicots,92230,GENNEVILLIERS
939,85,Rue du Soleil,31400,TOULOUSE
940,3,Rue des Myosotis,75019,PARIS
941,77,Rue de l'École,75009,PARIS
942,126,Rue Jean Jaurès,69006,LYON
943,117,Rue René Cassin,85000,LA ROCHE-SUR-YON
944,120,Rue du Stade,30000,NIMES
945,79,Rue des Pins,44200,NANTES
946,67,Rue de Verdun,67100,STRASBOURG
947,113,Rue de la Rivière,82000,MONTAUBAN
948,61,Rue du Château,20200,BASTIA
949,115,Rue des Acacias,44000,NANTES
950,77,Rue de la Côte,34200,SETE
951,6,Rue des Frères Lumière,95200,SARCELLES
952,27,Rue des Peupliers,97460,SAINT-PAUL
953,99,Rue du Port,93400,SAINT-OUEN
954,106,Rue des Peupliers,30000,NIMES
955,35,Rue Saint-Jean,14000,CAEN
956,72,Rue de la Pépinière,13016,MARSEILLE
957,62,Rue de la Côte,5000,GAP
958,66,Rue du Commerce,6600,ANTIBES
959,75,Rue du Bois,97432,SAINT-PIERRE
960,90,Rue Victor Hugo,75003,PARIS
961,31,Rue des Saules,62300,LENS
962,6,Rue de la Victoire,13400,AUBAGNE
963,94,Rue du Stade,94700,MAISONS-ALFORT
964,28,Rue de la Croix,68100,MULHOUSE
965,42,Rue Pierre Curie,97600,MAMOUDZOU
966,26,Rue de la Paix,80000,AMIENS
967,120,Avenue de la République,34000,MONTPELLIER
968,12,Rue des Peupliers,8090,CHARLEVILLE-MEZIERES
969,72,Rue Saint-Martin,45100,ORLEANS
970,93,Rue Pasteur,75018,PARIS
971,5,Rue de la Chapelle,45100,ORLEANS
972,27,Rue des Fleurs,92700,COLOMBES
973,21,Rue Jules Ferry,33200,BORDEAUX
974,82,Rue du Poirier,92140,CLAMART
975,68,Rue des Glycines,97480,SAINT-JOSEPH
976,23,Rue des Cèdres,92400,COURBEVOIE
977,89,Rue de l'Abbé Pierre,45000,ORLEANS
978,6,Rue du Moulin,92500,RUEIL-MALMAISON
979,49,Rue des Fleurs,75009,PARIS
980,87,Rue Pasteur,75005,PARIS
981,94,Rue du Pont,49280,CHOLET
982,56,Rue des Châtaigniers,75008,PARIS
983,99,Rue Gambetta,6110,LE CANNET
984,115,Rue du Commerce,97460,SAINT-PAUL
985,26,Rue Saint-Martin,44200,NANTES
986,35,Rue Jean Moulin,6160,ANTIBES
987,54,Rue de la Paix,75001,PARIS
988,64,Rue Jean Jaurès,75018,PARIS
989,76,Rue du Belvédère,76600,LE HAVRE
990,2,Rue de l'Industrie,49000,ANGERS
991,85,Rue de la République,86000,POITIERS
992,47,Rue des Pâquerettes,21000,DIJON
993,116,Rue de l'Abbé Pierre,92160,ANTONY
994,65,Rue des Roses,93120,LA COURNEUVE
995,65,Rue Jean Jaurès,68000,COLMAR
996,100,Rue Jules Ferry,75018,PARIS
997,107,Rue du Port,93700,DRANCY
998,34,Rue des Aulnes,31500,TOULOUSE
999,118,Rue des Aulnes,83500,LA SEYNE-SUR-MER
1000,6,Rue des Prés,68000,COLMAR
1001,74,Rue des Châtaigniers,76100,ROUEN
1002,53,Rue du Parc,67000,STRASBOURG
1003,50,Rue de la Marne,13010,MARSEILLE
1004,85,Rue de la Victoire,97460,SAINT-PAUL
1005,39,Rue des Cèdres,94400,VITRY-SUR-SEINE
1006,53,Rue Pasteur,85000,LA ROCHE-SUR-YON
1007,101,Rue de la Rivière,13006,MARSEILLE
1008,82,Rue Aristide Briand,92500,RUEIL-MALMAISON
1009,23,Rue des Peupliers,49000,ANGERS
1010,83,Rue du Pont,6100,NICE
1011,35,Rue du Moulin,38130,ECHIROLLES
1012,42,Rue de la Victoire,94500,CHAMPIGNY-SUR-MARNE
1013,80,Rue Georges Clemenceau,75005,PARIS
1014,108,Avenue de la République,6300,NICE
1015,28,Rue de la Fontaine,92700,COLOMBES
1016,51,Avenue Charles de Gaulle,13400,AUBAGNE
1017,2,Rue de l'Industrie,63100,CLERMONT-FERRAND
1018,101,Rue des Frères Lumière,94500,CHAMPIGNY-SUR-MARNE
1019,23,Rue des Platanes,63000,CLERMONT-FERRAND
1020,126,Rue de la Paix,44100,NANTES
1021,109,Rue du 11 Novembre,64000,PAU
1022,27,Rue Clémenceau,49100,ANGERS
1023,25,Rue du Belvédère,59140,DUNKERQUE
1024,73,Rue des Acacias,35200,RENNES
1025,85,Rue de la Côte,77340,PONTAULT-COMBAULT
1026,112,Rue des Marronniers,77000,MELUN
1027,93,Rue Saint-Jean,13008,MARSEILLE
1028,54,Rue du Stade,91600,SAVIGNY-SUR-ORGE
1029,86,Rue des Coquelicots,92100,BOULOGNE-BILLANCOURT
1030,47,Rue du Lavoir,83100,TOULON
1031,80,Rue de la Mairie,93500,PANTIN
1032,19,Rue de Verdun,76000,ROUEN
1033,94,Rue des Fleurs,6160,ANTIBES
1034,92,Rue de l'Avenir,86000,POITIERS
1035,8,Rue du Soleil,75012,PARIS
1036,34,Rue Gambetta,13009,MARSEILLE
1037,98,Rue Aristide Briand,76000,ROUEN
1038,12,Rue de Verdun,42100,SAINT-ETIENNE
1039,57,Rue de la Solidarité,81990,ALBI
1040,64,Rue du Belvédère,75003,PARIS
1041,3,Rue des Sources,28000,CHARTRES
1042,50,Rue du Moulin,78500,SARTROUVILLE
1043,18,Rue des Pâquerettes,45100,ORLEANS
1044,14,Rue du 11 Novembre,33200,BORDEAUX
1045,18,Rue des Fleurs,44300,NANTES
1046,96,Rue du Belvédère,97232,LAMENTIN
1047,38,Rue de la Pépinière,35400,SAINT-MALO
1048,87,Rue des Roses,78000,VERSAILLES
1049,99,Rue Pasteur,26100,ROMANS-SUR-ISERE
1050,21,Avenue de Verdun,93150,LE BLANC-MESNIL
1051,109,Rue de la Poste,75006,PARIS
1052,7,Rue Pierre Curie,76610,LE HAVRE
1053,16,Rue Jean Moulin,59800,LILLE
1054,9,Rue des Frères Lumière,35400,SAINT-MALO
1055,78,Rue Georges Clemenceau,75010,PARIS
1056,74,Rue de la Fontaine,31500,TOULOUSE
1057,107,Rue Saint-Martin,75006,PARIS
1058,22,Rue du Cimetière,94500,CHAMPIGNY-SUR-MARNE
1059,67,Rue Jean Jaurès,75010,PARIS
1060,125,Rue du Marché,97232,LAMENTIN
1061,125,Rue de la Liberté,94170,LE PERREUX-SUR-MARNE
1062,30,Rue Victor Hugo,22000,SAINT-BRIEUC
1063,48,Rue des Bouleaux,42000,SAINT-ETIENNE
1064,63,Rue de la Croix,77100,MEAUX
1065,77,Rue Aristide Briand,76600,LE HAVRE
1066,116,Rue du 11 Novembre,44000,NANTES
1067,74,Rue Jean Moulin,51000,CHALONS-EN-CHAMPAGNE
1068,94,Rue de la République,13800,ISTRES
1069,104,Rue de la Garenne,78200,MANTES-LA-JOLIE
1070,34,Rue des Cèdres,62000,ARRAS
1071,97,Rue Jules Ferry,59140,DUNKERQUE
1072,100,Rue Victor Hugo,34500,BEZIERS
1073,34,Rue des Coquelicots,76200,DIEPPE
1074,116,Rue Victor Hugo,97232,LAMENTIN
1075,118,Rue de Verdun,94500,CHAMPIGNY-SUR-MARNE
1076,55,Rue Henri Barbusse,93600,AULNAY-SOUS-BOIS
1077,70,Rue de Verdun,14000,CAEN
1078,90,Rue de l'Hôtel de Ville,6110,LE CANNET
1079,122,Rue Saint-Pierre,59700,MARCQ-EN-BAROEUL
1080,127,Rue des Peupliers,29200,BREST
1081,15,Rue des Pins,77500,CHELLES
1082,121,Rue Saint-Pierre,68100,MULHOUSE
1083,19,Rue Émile Zola,29000,QUIMPER
1084,121,Rue des Fleurs,6130,GRASSE
1085,17,Rue du 11 Novembre,13005,MARSEILLE
1086,57,Rue de la Paix,83530,SAINT-RAPHAEL
1087,2,Rue Saint-Martin,93100,MONTREUIL
1088,34,Rue du Château,75018,PARIS
1089,87,Avenue de Verdun,97320,SAINT-LAURENT-DU-MARONI
1090,15,Rue de la Fraternité,37300,JOUE-LES-TOURS
1091,93,Rue des Fleurs,20200,BASTIA
1092,41,Rue du Commerce,75020,PARIS
1093,71,Rue de la Fontaine,92000,NANTERRE
1094,119,Rue de la Marne,92320,CHATILLON
1095,15,Rue des Platanes,59600,MAUBEUGE
1096,52,Rue du Belvédère,30900,NIMES
1097,14,Rue de la Gare,44200,NANTES
1098,84,Rue Saint-Jean,13117,MARTIGUES
1099,63,Rue Georges Clemenceau,26000,VALENCE
1100,3,Rue des Acacias,75006,PARIS
1101,55,Rue Henri Barbusse,11100,NARBONNE
